date,source,grade,sex,market_code,market_name,is_national_total,is_regional_total,price_won_per_kg,head_count
2021-09-16,ekape_auction,1,전체,0905,농협고령,False,False,21829,1169
2021-09-16,ekape_auction,1,전체,1005,김해축공,False,False,21923,1283
2021-09-16,ekape_auction,1,전체,1101,제주축협,False,False,21105,6
2021-09-16,ekape_auction,1,전체,1201,신흥산업,False,False,16116,127
2021-09-16,ekape_auction,1,전체,1301,삼성식품,False,False,13730,189
2021-09-16,ekape_auction,1,전체,Center,Center,False,False,22675,6047
2021-09-16,ekape_auction,1,전체,City,수도권(권역),False,True,21568,4701
2021-09-16,ekape_auction,1,전체,East,영남권(권역),False,True,21671,4015
2021-09-16,ekape_auction,1,전체,Tot,전국(전체),True,False,22047,15088
2021-09-16,ekape_auction,1,전체,West,호남권(권역),False,True,21910,319
2021-09-16,ekape_auction,2,전체,0202,부경축공,False,False,17038,1667
2021-09-16,ekape_auction,2,전체,0302,협신식품,False,False,13828,1688
2021-09-16,ekape_auction,2,전체,0320,도드람,False,False,16822,1309
2021-09-16,ekape_auction,2,전체,0323,농협부천,False,False,16097,2075
2021-09-16,ekape_auction,2,전체,0513,농협음성,False,False,17603,2797
2021-09-16,ekape_auction,2,전체,0613,관성,False,False,16012,548
2021-09-16,ekape_auction,2,전체,0616,농협포크빌,False,False,16871,1282
2021-09-16,ekape_auction,2,전체,0809,농협나주,False,False,16594,488
2021-09-16,ekape_auction,2,전체,0905,농협고령,False,False,15482,720
2021-09-16,ekape_auction,2,전체,1005,김해축공,False,False,17465,1805
2021-09-16,ekape_auction,2,전체,1101,제주축협,False,False,15882,8
2021-09-16,ekape_auction,2,전체,1201,신흥산업,False,False,13472,208
2021-09-16,ekape_auction,2,전체,1301,삼성식품,False,False,11981,617
2021-09-16,ekape_auction,2,전체,Center,Center,False,False,17233,4627
2021-09-16,ekape_auction,2,전체,City,수도권(권역),False,True,15060,5689
2021-09-16,ekape_auction,2,전체,East,영남권(권역),False,True,16713,4400
2021-09-16,ekape_auction,2,전체,Tot,전국(전체),True,False,16218,15212
2021-09-16,ekape_auction,2,전체,West,호남권(권역),False,True,16594,488
2021-09-16,ekape_auction,3,전체,0202,부경축공,False,False,10871,1604
2021-09-16,ekape_auction,3,전체,0302,협신식품,False,False,10263,1699
2021-09-16,ekape_auction,3,전체,0320,도드람,False,False,10870,1201
2021-09-16,ekape_auction,3,전체,0323,농협부천,False,False,10878,1230
2021-09-16,ekape_auction,3,전체,0513,농협음성,False,False,12661,1203
2021-09-16,ekape_auction,3,전체,0613,관성,False,False,9222,639
2021-09-16,ekape_auction,3,전체,0616,농협포크빌,False,False,11115,903
2021-09-16,ekape_auction,3,전체,0809,농협나주,False,False,11817,467
2021-09-16,ekape_auction,3,전체,0905,농협고령,False,False,11506,313
2021-09-16,ekape_auction,3,전체,1005,김해축공,False,False,13317,1230
2021-09-16,ekape_auction,3,전체,1101,제주축협,False,False,11681,6
2021-09-16,ekape_auction,3,전체,1201,신흥산업,False,False,11577,127
2021-09-16,ekape_auction,3,전체,1301,삼성식품,False,False,9631,470
2021-09-16,ekape_auction,3,전체,Center,Center,False,False,11385,2745
2021-09-16,ekape_auction,3,전체,City,수도권(권역),False,True,10503,4600
2021-09-16,ekape_auction,3,전체,East,영남권(권역),False,True,11857,3274
2021-09-16,ekape_auction,3,전체,Tot,전국(전체),True,False,11150,11092
2021-09-16,ekape_auction,3,전체,West,호남권(권역),False,True,11817,467
2021-09-16,ekape_auction,A,전체,0202,부경축공,False,False,22330,1449
2021-09-16,ekape_auction,A,전체,0302,협신식품,False,False,21984,1090
2021-09-16,ekape_auction,A,전체,0320,도드람,False,False,22387,1697
2021-09-16,ekape_auction,A,전체,0323,농협부천,False,False,22434,2452
2021-09-16,ekape_auction,A,전체,0513,농협음성,False,False,24109,6422
2021-09-16,ekape_auction,A,전체,0613,관성,False,False,19921,366
2021-09-16,ekape_auction,A,전체,0616,농협포크빌,False,False,21866,1142
2021-09-16,ekape_auction,A,전체,0809,농협나주,False,False,21453,484
2021-09-16,ekape_auction,A,전체,0905,농협고령,False,False,23813,1150
2021-09-16,ekape_auction,A,전체,1005,김해축공,False,False,21128,1478
2021-09-16,ekape_auction,A,전체,1101,제주축협,False,False,18058,5
2021-09-16,ekape_auction,A,전체,1201,신흥산업,False,False,18175,127
2021-09-16,ekape_auction,A,전체,1301,삼성식품,False,False,13016,98
2021-09-16,ekape_auction,A,전체,Center,Center,False,False,23631,7930
2021-09-16,ekape_auction,A,전체,City,수도권(권역),False,True,22156,5337
2021-09-16,ekape_auction,A,전체,East,영남권(권역),False,True,22263,4204
2021-09-16,ekape_auction,A,전체,Tot,전국(전체),True,False,22822,17960
2021-09-16,ekape_auction,A,전체,West,호남권(권역),False,True,21453,484
2021-09-16,ekape_auction,B,전체,0202,부경축공,False,False,19192,3861
2021-09-16,ekape_auction,B,전체,0302,협신식품,False,False,18680,3654
2021-09-16,ekape_auction,B,전체,0320,도드람,False,False,20620,3773
2021-09-16,ekape_auction,B,전체,0323,농협부천,False,False,20578,4705
2021-09-16,ekape_auction,B,전체,0513,농협음성,False,False,22667,8799
2021-09-16,ekape_auction,B,전체,0613,관성,False,False,16764,1241
2021-09-16,ekape_auction,B,전체,0616,농협포크빌,False,False,20081,2756
2021-09-16,ekape_auction,B,전체,0809,농협나주,False,False,18132,1059
2021-09-16,ekape_auction,B,전체,0905,농협고령,False,False,21736,2879
2021-09-16,ekape_auction,B,전체,1005,김해축공,False,False,20461,2973
2021-09-16,ekape_auction,B,전체,1101,제주축협,False,False,17701,15
2021-09-16,ekape_auction,B,전체,1201,신흥산업,False,False,15094,315
2021-09-16,ekape_auction,B,전체,1301,삼성식품,False,False,12418,841
2021-09-16,ekape_auction,B,전체,Center,Center,False,False,21665,12796
2021-09-16,ekape_auction,B,전체,City,수도권(권역),False,True,19503,12973
2021-09-16,ekape_auction,B,전체,East,영남권(권역),False,True,20222,10028
2021-09-16,ekape_auction,B,전체,Tot,전국(전체),True,False,20426,36871
2021-09-16,ekape_auction,B,전체,West,호남권(권역),False,True,18132,1059
2021-09-16,ekape_auction,C,전체,0202,부경축공,False,False,17846,1609
2021-09-16,ekape_auction,C,전체,0302,협신식품,False,False,16125,2195
2021-09-16,ekape_auction,C,전체,0320,도드람,False,False,18877,1574
2021-09-16,ekape_auction,C,전체,0323,농협부천,False,False,19368,2102
2021-09-16,ekape_auction,C,전체,0513,농협음성,False,False,21030,2784
2021-09-16,ekape_auction,C,전체,0613,관성,False,False,16211,456
2021-09-16,ekape_auction,C,전체,0616,농협포크빌,False,False,19165,1446
2021-09-16,ekape_auction,C,전체,0809,농협나주,False,False,18831,234
2021-09-16,ekape_auction,C,전체,0905,농협고령,False,False,20606,956
2021-09-16,ekape_auction,C,전체,1005,김해축공,False,False,19092,1806
2021-09-16,ekape_auction,C,전체,1101,제주축협,False,False,11975,2
2021-09-16,ekape_auction,C,전체,1201,신흥산업,False,False,14442,175
2021-09-16,ekape_auction,C,전체,1301,삼성식품,False,False,11268,467
2021-09-16,ekape_auction,C,전체,Center,Center,False,False,20077,4686
2021-09-16,ekape_auction,C,전체,City,수도권(권역),False,True,17501,6338
2021-09-16,ekape_auction,C,전체,East,영남권(권역),False,True,18834,4546
2021-09-16,ekape_auction,C,전체,Tot,전국(전체),True,False,18656,15806
2021-09-16,ekape_auction,C,전체,West,호남권(권역),False,True,18831,234
2021-10-16,ekape_auction,1++,전체,0202,부경축공,False,False,25589,601
2021-10-16,ekape_auction,1++,전체,0302,협신식품,False,False,25145,624
2021-10-16,ekape_auction,1++,전체,0320,도드람,False,False,25478,720
2021-10-16,ekape_auction,1++,전체,0323,농협부천,False,False,25544,749
2021-10-16,ekape_auction,1++,전체,0513,농협음성,False,False,25862,2832
2021-10-16,ekape_auction,1++,전체,0613,관성,False,False,25321,47
2021-10-16,ekape_auction,1++,전체,0616,농협포크빌,False,False,25656,459
2021-10-16,ekape_auction,1++,전체,0809,농협나주,False,False,24538,131
2021-10-16,ekape_auction,1++,전체,0905,농협고령,False,False,24617,682
2021-10-16,ekape_auction,1++,전체,1005,김해축공,False,False,27131,464
2021-10-16,ekape_auction,1++,전체,1101,제주축협,False,False,26967,2
2021-10-16,ekape_auction,1++,전체,1201,신흥산업,False,False,23569,20
2021-10-16,ekape_auction,1++,전체,1301,삼성식품,False,False,19156,7
2021-10-16,ekape_auction,1++,전체,Center,Center,False,False,25827,3338
2021-10-16,ekape_auction,1++,전체,City,수도권(권역),False,True,25379,2100
2021-10-16,ekape_auction,1++,전체,East,영남권(권역),False,True,25523,1767
2021-10-16,ekape_auction,1++,전체,Tot,전국(전체),True,False,25606,7338
2021-10-16,ekape_auction,1++,전체,West,호남권(권역),False,True,24538,131
2021-10-16,ekape_auction,D,전체,0202,부경축공,False,False,5324,206
2021-10-16,ekape_auction,D,전체,0302,협신식품,False,False,6354,145
2021-10-16,ekape_auction,D,전체,0320,도드람,False,False,6362,191
2021-10-16,ekape_auction,D,전체,0323,농협부천,False,False,6323,112
2021-10-16,ekape_auction,D,전체,0513,농협음성,False,False,6080,47
2021-10-16,ekape_auction,D,전체,0613,관성,False,False,5623,239
2021-10-16,ekape_auction,D,전체,0616,농협포크빌,False,False,5571,106
2021-10-16,ekape_auction,D,전체,0809,농협나주,False,False,4745,139
2021-10-16,ekape_auction,D,전체,0905,농협고령,False,False,4204,24
2021-10-16,ekape_auction,D,전체,1005,김해축공,False,False,5192,21
2021-10-16,ekape_auction,D,전체,1201,신흥산업,False,False,4271,2
2021-10-16,ekape_auction,D,전체,1301,삼성식품,False,False,6384,92
2021-10-16,ekape_auction,D,전체,Center,Center,False,False,5663,392
2021-10-16,ekape_auction,D,전체,City,수도권(권역),False,True,6356,540
2021-10-16,ekape_auction,D,전체,East,영남권(권역),False,True,5183,253
2021-10-16,ekape_auction,D,전체,Tot,전국(전체),True,False,5837,1324
2021-10-16,ekape_auction,D,전체,West,호남권(권역),False,True,4745,139
2021-10-16,ekape_auction,결함제외,전체,0202,부경축공,False,False,19815,3002
2021-10-16,ekape_auction,결함제외,전체,0302,협신식품,False,False,17831,3659
2021-10-16,ekape_auction,결함제외,전체,0320,도드람,False,False,20496,3368
2021-10-16,ekape_auction,결함제외,전체,0323,농협부천,False,False,19886,3834
2021-10-16,ekape_auction,결함제외,전체,0513,농협음성,False,False,22859,8185
2021-10-16,ekape_auction,결함제외,전체,0613,관성,False,False,14264,838
2021-10-16,ekape_auction,결함제외,전체,0616,농협포크빌,False,False,20497,2933
2021-10-16,ekape_auction,결함제외,전체,0809,농협나주,False,False,17559,1120
2021-10-16,ekape_auction,결함제외,전체,0905,농협고령,False,False,21624,2272
2021-10-16,ekape_auction,결함제외,전체,1005,김해축공,False,False,20825,2457
2021-10-16,ekape_auction,결함제외,전체,1101,제주축협,False,False,21498,3
2021-10-16,ekape_auction,결함제외,전체,1201,신흥산업,False,False,16120,189
2021-10-16,ekape_auction,결함제외,전체,1301,삼성식품,False,False,11106,521
2021-10-16,ekape_auction,결함제외,전체,Center,Center,False,False,21827,11956
2021-10-16,ekape_auction,결함제외,전체,City,수도권(권역),False,True,18998,11382
2021-10-16,ekape_auction,결함제외,전체,East,영남권(권역),False,True,20595,7920
2021-10-16,ekape_auction,결함제외,전체,Tot,전국(전체),True,False,20417,32381
2021-10-16,ekape_auction,결함제외,전체,West,호남권(권역),False,True,17559,1120
2021-10-16,ekape_auction,등외제외,전체,0202,부경축공,False,False,20295,3292
2021-10-16,ekape_auction,등외제외,전체,0302,협신식품,False,False,17999,3651
2021-10-16,ekape_auction,등외제외,전체,0320,도드람,False,False,20975,3328
2021-10-16,ekape_auction,등외제외,전체,0323,농협부천,False,False,20049,3847
2021-10-16,ekape_auction,등외제외,전체,0513,농협음성,False,False,22829,8460
2021-10-16,ekape_auction,등외제외,전체,0613,관성,False,False,16391,737
2021-10-16,ekape_auction,등외제외,전체,0616,농협포크빌,False,False,20756,2928
2021-10-16,ekape_auction,등외제외,전체,0809,농협나주,False,False,18213,1057
2021-10-16,ekape_auction,등외제외,전체,0905,농협고령,False,False,21573,2361
2021-10-16,ekape_auction,등외제외,전체,1005,김해축공,False,False,20852,2937
2021-10-16,ekape_auction,등외제외,전체,1101,제주축협,False,False,21618,5
2021-10-16,ekape_auction,등외제외,전체,1201,신흥산업,False,False,15872,212
2021-10-16,ekape_auction,등외제외,전체,1301,삼성식품,False,False,11872,481
2021-10-16,ekape_auction,등외제외,전체,Center,Center,False,False,22026,12125
2021-10-16,ekape_auction,등외제외,전체,City,수도권(권역),False,True,19289,11307
2021-10-16,ekape_auction,등외제외,전체,East,영남권(권역),False,True,20735,8802
2021-10-16,ekape_auction,등외제외,전체,Tot,전국(전체),True,False,20654,33296
2021-10-16,ekape_auction,등외제외,전체,West,호남권(권역),False,True,18213,1057
2021-10-16,ekape_auction,평균,전체,0202,부경축공,False,False,19788,3498
2021-10-16,ekape_auction,평균,전체,0302,협신식품,False,False,17727,3796
2021-10-16,ekape_auction,평균,전체,0320,도드람,False,False,20427,3519
2021-10-16,ekape_auction,평균,전체,0323,농협부천,False,False,19791,3959
2021-10-16,ekape_auction,평균,전체,0513,농협음성,False,False,22773,8507
2021-10-16,ekape_auction,평균,전체,0613,관성,False,False,14195,976
2021-10-16,ekape_auction,평균,전체,0616,농협포크빌,False,False,20414,3034
2021-10-16,ekape_auction,평균,전체,0809,농협나주,False,False,17461,1196
2021-10-16,ekape_auction,평균,전체,0905,농협고령,False,False,21477,2385
2021-10-16,ekape_auction,평균,전체,1005,김해축공,False,False,20795,2958
2021-10-16,ekape_auction,평균,전체,1101,제주축협,False,False,21618,5
2021-10-16,ekape_auction,평균,전체,1201,신흥산업,False,False,15807,214
2021-10-16,ekape_auction,평균,전체,1301,삼성식품,False,False,11213,573
2021-10-16,ekape_auction,평균,전체,Center,Center,False,False,21694,12517
2021-10-16,ekape_auction,평균,전체,City,수도권(권역),False,True,18896,11847
2021-10-16,ekape_auction,평균,전체,East,영남권(권역),False,True,20494,9055
2021-10-16,ekape_auction,평균,전체,Tot,전국(전체),True,False,20307,34620
2021-10-16,ekape_auction,평균,전체,West,호남권(권역),False,True,17461,1196
2021-10-16,ekape_auction,1+,전체,0202,부경축공,False,False,23384,605
2021-10-16,ekape_auction,1+,전체,0302,협신식품,False,False,22736,700
2021-10-16,ekape_auction,1+,전체,0320,도드람,False,False,23215,844
2021-10-16,ekape_auction,1+,전체,0323,농협부천,False,False,23346,798
2021-10-16,ekape_auction,1+,전체,0513,농협음성,False,False,23450,2159
2021-10-16,ekape_auction,1+,전체,0613,관성,False,False,23125,97
2021-10-16,ekape_auction,1+,전체,0616,농협포크빌,False,False,23327,696
2021-10-16,ekape_auction,1+,전체,0809,농협나주,False,False,22681,141
2021-10-16,ekape_auction,1+,전체,0905,농협고령,False,False,22628,767
2021-10-16,ekape_auction,1+,전체,1005,김해축공,False,False,23655,620
2021-10-16,ekape_auction,1+,전체,1201,신흥산업,False,False,19168,40
2021-10-16,ekape_auction,1+,전체,1301,삼성식품,False,False,15360,10
2021-10-16,ekape_auction,1+,전체,Center,Center,False,False,23412,2952
2021-10-16,ekape_auction,1+,전체,City,수도권(권역),False,True,23079,2352
2021-10-16,ekape_auction,1+,전체,East,영남권(권역),False,True,23062,2032
2021-10-16,ekape_auction,1+,전체,Tot,전국(전체),True,False,23200,7477
2021-10-16,ekape_auction,1+,전체,West,호남권(권역),False,True,22681,141
2021-10-16,ekape_auction,1,전체,0202,부경축공,False,False,21495,739
2021-10-16,ekape_auction,1,전체,0302,협신식품,False,False,20185,568
2021-10-16,ekape_auction,1,전체,0320,도드람,False,False,21485,776
2021-10-16,ekape_auction,1,전체,0323,농협부천,False,False,21588,774
2021-10-16,ekape_auction,1,전체,0513,농협음성,False,False,21974,1871
2021-10-16,ekape_auction,1,전체,0613,관성,False,False,21212,131
2021-10-16,ekape_auction,1,전체,0616,농협포크빌,False,False,22023,778
2021-10-16,ekape_auction,1,전체,0809,농협나주,False,False,20718,178
2021-10-16,ekape_auction,1,전체,0905,농협고령,False,False,20828,537
2021-10-16,ekape_auction,1,전체,1005,김해축공,False,False,21673,594
2021-10-16,ekape_auction,1,전체,1101,제주축협,False,False,22190,1
2021-10-16,ekape_auction,1,전체,1201,신흥산업,False,False,16550,41
2021-10-16,ekape_auction,1,전체,1301,삼성식품,False,False,14459,45
2021-10-16,ekape_auction,1,전체,Center,Center,False,False,21956,2780
2021-10-16,ekape_auction,1,전체,City,수도권(권역),False,True,21020,2163
2021-10-16,ekape_auction,1,전체,East,영남권(권역),False,True,21223,1911
2021-10-16,ekape_auction,1,전체,Tot,전국(전체),True,False,21442,7033
2021-10-16,ekape_auction,1,전체,West,호남권(권역),False,True,20718,178
2021-10-16,ekape_auction,2,전체,0202,부경축공,False,False,17396,747
2021-10-16,ekape_auction,2,전체,0302,협신식품,False,False,13809,897
2021-10-16,ekape_auction,2,전체,0320,도드람,False,False,17419,504
2021-10-16,ekape_auction,2,전체,0323,농협부천,False,False,16166,896
2021-10-16,ekape_auction,2,전체,0513,농협음성,False,False,17635,1173
2021-10-16,ekape_auction,2,전체,0613,관성,False,False,16166,194
2021-10-16,ekape_auction,2,전체,0616,농협포크빌,False,False,17240,577
2021-10-16,ekape_auction,2,전체,0809,농협나주,False,False,15773,313
2021-10-16,ekape_auction,2,전체,0905,농협고령,False,False,14921,274
2021-10-16,ekape_auction,2,전체,1005,김해축공,False,False,17895,786
2021-10-16,ekape_auction,2,전체,1101,제주축협,False,False,14660,1
2021-10-16,ekape_auction,2,전체,1201,신흥산업,False,False,13536,78
2021-10-16,ekape_auction,2,전체,1301,삼성식품,False,False,12437,220
2021-10-16,ekape_auction,2,전체,Center,Center,False,False,17389,1944
2021-10-16,ekape_auction,2,전체,City,수도권(권역),False,True,15173,2517
2021-10-16,ekape_auction,2,전체,East,영남권(권역),False,True,16996,1885
2021-10-16,ekape_auction,2,전체,Tot,전국(전체),True,False,16339,6660
2021-10-16,ekape_auction,2,전체,West,호남권(권역),False,True,15773,313
2021-10-16,ekape_auction,3,전체,0202,부경축공,False,False,10560,600
2021-10-16,ekape_auction,3,전체,0302,협신식품,False,False,10370,862
2021-10-16,ekape_auction,3,전체,0320,도드람,False,False,10301,484
2021-10-16,ekape_auction,3,전체,0323,농협부천,False,False,10755,630
2021-10-16,ekape_auction,3,전체,0513,농협음성,False,False,12798,425
2021-10-16,ekape_auction,3,전체,0613,관성,False,False,8660,268
2021-10-16,ekape_auction,3,전체,0616,농협포크빌,False,False,10686,418
2021-10-16,ekape_auction,3,전체,0809,농협나주,False,False,11251,294
2021-10-16,ekape_auction,3,전체,0905,농협고령,False,False,10761,101
2021-10-16,ekape_auction,3,전체,1005,김해축공,False,False,13305,473
2021-10-16,ekape_auction,3,전체,1101,제주축협,False,False,8700,1
2021-10-16,ekape_auction,3,전체,1201,신흥산업,False,False,11749,33
2021-10-16,ekape_auction,3,전체,1301,삼성식품,False,False,10073,199
2021-10-16,ekape_auction,3,전체,Center,Center,False,False,11060,1111
2021-10-16,ekape_auction,3,전체,City,수도권(권역),False,True,10437,2175
2021-10-16,ekape_auction,3,전체,East,영남권(권역),False,True,11697,1207
2021-10-16,ekape_auction,3,전체,Tot,전국(전체),True,False,10915,4788
2021-10-16,ekape_auction,3,전체,West,호남권(권역),False,True,11251,294
2021-10-16,ekape_auction,A,전체,0202,부경축공,False,False,23202,584
2021-10-16,ekape_auction,A,전체,0302,협신식품,False,False,21544,443
2021-10-16,ekape_auction,A,전체,0320,도드람,False,False,23194,713
2021-10-16,ekape_auction,A,전체,0323,농협부천,False,False,21772,920
2021-10-16,ekape_auction,A,전체,0513,농협음성,False,False,24285,2758
2021-10-16,ekape_auction,A,전체,0613,관성,False,False,18690,103
2021-10-16,ekape_auction,A,전체,0616,농협포크빌,False,False,22949,652
2021-10-16,ekape_auction,A,전체,0809,농협나주,False,False,20877,207
2021-10-16,ekape_auction,A,전체,0905,농협고령,False,False,23456,447
2021-10-16,ekape_auction,A,전체,1005,김해축공,False,False,21956,719
2021-10-16,ekape_auction,A,전체,1101,제주축협,False,False,26967,2
2021-10-16,ekape_auction,A,전체,1201,신흥산업,False,False,17618,43
2021-10-16,ekape_auction,A,전체,1301,삼성식품,False,False,11925,40
2021-10-16,ekape_auction,A,전체,Center,Center,False,False,23898,3513
2021-10-16,ekape_auction,A,전체,City,수도권(권역),False,True,22010,2116
2021-10-16,ekape_auction,A,전체,East,영남권(권역),False,True,22674,1793
2021-10-16,ekape_auction,A,전체,Tot,전국(전체),True,False,23023,7631
2021-10-16,ekape_auction,A,전체,West,호남권(권역),False,True,20877,207
2021-10-16,ekape_auction,B,전체,0202,부경축공,False,False,20195,1879
2021-10-16,ekape_auction,B,전체,0302,협신식품,False,False,18272,1891
2021-10-16,ekape_auction,B,전체,0320,도드람,False,False,20795,1815
2021-10-16,ekape_auction,B,전체,0323,농협부천,False,False,19920,2048
2021-10-16,ekape_auction,B,전체,0513,농협음성,False,False,22655,4129
2021-10-16,ekape_auction,B,전체,0613,관성,False,False,15871,482
2021-10-16,ekape_auction,B,전체,0616,농협포크빌,False,False,20646,1549
2021-10-16,ekape_auction,B,전체,0809,농협나주,False,False,17393,726
2021-10-16,ekape_auction,B,전체,0905,농협고령,False,False,21497,1437
2021-10-16,ekape_auction,B,전체,1005,김해축공,False,False,20962,1387
2021-10-16,ekape_auction,B,전체,1101,제주축협,False,False,19142,2
2021-10-16,ekape_auction,B,전체,1201,신흥산업,False,False,15657,114
2021-10-16,ekape_auction,B,전체,1301,삼성식품,False,False,12173,310
2021-10-16,ekape_auction,B,전체,Center,Center,False,False,21743,6160
2021-10-16,ekape_auction,B,전체,City,수도권(권역),False,True,19257,6064
2021-10-16,ekape_auction,B,전체,East,영남권(권역),False,True,20714,4817
2021-10-16,ekape_auction,B,전체,Tot,전국(전체),True,False,20474,17769
2021-10-16,ekape_auction,B,전체,West,호남권(권역),False,True,17393,726
2021-10-16,ekape_auction,C,전체,0202,부경축공,False,False,18389,829
2021-10-16,ekape_auction,C,전체,0302,협신식품,False,False,16519,1317
2021-10-16,ekape_auction,C,전체,0320,도드람,False,False,19447,800
2021-10-16,ekape_auction,C,전체,0323,농협부천,False,False,18678,879
2021-10-16,ekape_auction,C,전체,0513,농협음성,False,False,20906,1573
2021-10-16,ekape_auction,C,전체,0613,관성,False,False,16358,152
2021-10-16,ekape_auction,C,전체,0616,농협포크빌,False,False,19059,727
2021-10-16,ekape_auction,C,전체,0809,농협나주,False,False,17823,124
2021-10-16,ekape_auction,C,전체,0905,농협고령,False,False,20145,477
2021-10-16,ekape_auction,C,전체,1005,김해축공,False,False,19764,831
2021-10-16,ekape_auction,C,전체,1101,제주축협,False,False,8700,1
2021-10-16,ekape_auction,C,전체,1201,신흥산업,False,False,15047,55
2021-10-16,ekape_auction,C,전체,1301,삼성식품,False,False,11150,131
2021-10-16,ekape_auction,C,전체,Center,Center,False,False,20151,2452
2021-10-16,ekape_auction,C,전체,City,수도권(권역),False,True,17630,3127
2021-10-16,ekape_auction,C,전체,East,영남권(권역),False,True,19225,2192
2021-10-16,ekape_auction,C,전체,Tot,전국(전체),True,False,18855,7896
2021-10-16,ekape_auction,C,전체,West,호남권(권역),False,True,17823,124
2021-11-15,ekape_auction,1++,전체,0202,부경축공,False,False,24898,690
2021-11-15,ekape_auction,1++,전체,0302,협신식품,False,False,24252,717
2021-11-15,ekape_auction,1++,전체,0320,도드람,False,False,24310,722
2021-11-15,ekape_auction,1++,전체,0323,농협부천,False,False,24518,876
2021-11-15,ekape_auction,1++,전체,0513,농협음성,False,False,24666,3547
2021-11-15,ekape_auction,1++,전체,0613,관성,False,False,24617,71
2021-11-15,ekape_auction,1++,전체,0616,농협포크빌,False,False,24692,345
2021-11-15,ekape_auction,1++,전체,0809,농협나주,False,False,22254,127
2021-11-15,ekape_auction,1++,전체,0905,농협고령,False,False,24282,724
2021-11-15,ekape_auction,1++,전체,1005,김해축공,False,False,26504,539
2021-11-15,ekape_auction,1++,전체,1015,창녕축공,False,False,24507,81
2021-11-15,ekape_auction,1++,전체,1101,제주축협,False,False,23943,2
2021-11-15,ekape_auction,1++,전체,1201,신흥산업,False,False,22894,23
2021-11-15,ekape_auction,1++,전체,1301,삼성식품,False,False,17266,8
2021-11-15,ekape_auction,1++,전체,Center,Center,False,False,24667,3963
2021-11-15,ekape_auction,1++,전체,City,수도권(권역),False,True,24346,2323
2021-11-15,ekape_auction,1++,전체,East,영남권(권역),False,True,25003,2057
2021-11-15,ekape_auction,1++,전체,Tot,전국(전체),True,False,24626,8472
2021-11-15,ekape_auction,1++,전체,West,호남권(권역),False,True,22254,127
2021-11-15,ekape_auction,D,전체,0202,부경축공,False,False,5197,231
2021-11-15,ekape_auction,D,전체,0302,협신식품,False,False,6401,282
2021-11-15,ekape_auction,D,전체,0320,도드람,False,False,6434,286
2021-11-15,ekape_auction,D,전체,0323,농협부천,False,False,6437,153
2021-11-15,ekape_auction,D,전체,0513,농협음성,False,False,6354,72
2021-11-15,ekape_auction,D,전체,0613,관성,False,False,6034,230
2021-11-15,ekape_auction,D,전체,0616,농협포크빌,False,False,5751,132
2021-11-15,ekape_auction,D,전체,0809,농협나주,False,False,4890,94
2021-11-15,ekape_auction,D,전체,0905,농협고령,False,False,5090,10
2021-11-15,ekape_auction,D,전체,1005,김해축공,False,False,7151,22
2021-11-15,ekape_auction,D,전체,1015,창녕축공,False,False,5326,55
2021-11-15,ekape_auction,D,전체,1101,제주축협,False,False,8600,1
2021-11-15,ekape_auction,D,전체,1201,신흥산업,False,False,3300,1
2021-11-15,ekape_auction,D,전체,1301,삼성식품,False,False,6623,130
2021-11-15,ekape_auction,D,전체,Center,Center,False,False,5990,434
2021-11-15,ekape_auction,D,전체,City,수도권(권역),False,True,6455,851
2021-11-15,ekape_auction,D,전체,East,영남권(권역),False,True,5309,319
2021-11-15,ekape_auction,D,전체,Tot,전국(전체),True,False,6072,1699
2021-11-15,ekape_auction,D,전체,West,호남권(권역),False,True,4890,94
2021-11-15,ekape_auction,결함제외,전체,0202,부경축공,False,False,18869,3205
2021-11-15,ekape_auction,결함제외,전체,0302,협신식품,False,False,15915,4509
2021-11-15,ekape_auction,결함제외,전체,0320,도드람,False,False,18354,3901
2021-11-15,ekape_auction,결함제외,전체,0323,농협부천,False,False,18468,4572
2021-11-15,ekape_auction,결함제외,전체,0513,농협음성,False,False,21210,10860
2021-11-15,ekape_auction,결함제외,전체,0613,관성,False,False,13612,1005
2021-11-15,ekape_auction,결함제외,전체,0616,농협포크빌,False,False,18566,2843
2021-11-15,ekape_auction,결함제외,전체,0809,농협나주,False,False,16975,939
2021-11-15,ekape_auction,결함제외,전체,0905,농협고령,False,False,20868,2249
2021-11-15,ekape_auction,결함제외,전체,1005,김해축공,False,False,20168,2844
2021-11-15,ekape_auction,결함제외,전체,1015,창녕축공,False,False,18465,380
2021-11-15,ekape_auction,결함제외,전체,1101,제주축협,False,False,14332,4
2021-11-15,ekape_auction,결함제외,전체,1201,신흥산업,False,False,15456,175
2021-11-15,ekape_auction,결함제외,전체,1301,삼성식품,False,False,10818,706
2021-11-15,ekape_auction,결함제외,전체,Center,Center,False,False,20313,14708
2021-11-15,ekape_auction,결함제외,전체,City,수도권(권역),False,True,17200,13688
2021-11-15,ekape_auction,결함제외,전체,East,영남권(권역),False,True,19741,8853
2021-11-15,ekape_auction,결함제외,전체,Tot,전국(전체),True,False,19001,38192
2021-11-15,ekape_auction,결함제외,전체,West,호남권(권역),False,True,16975,939
2021-11-15,ekape_auction,등외제외,전체,0202,부경축공,False,False,19290,3491
2021-11-15,ekape_auction,등외제외,전체,0302,협신식품,False,False,16197,4403
