auction_start_ymd,auction_end_ymd,grade_type,grade_cd,grade_nm,breed_cd,breed_nm,sex_cd,sex_nm,qgrade_yn,defect_include_yn,market_code,market_name,is_regional_total,is_national_total,price_won_per_kg,head_count
20190501,20190530,QW,029016,D,,전체,,전체,Y,Y,East,영남권(권역),True,False,5088,320
20190501,20190530,QW,029016,D,,전체,,전체,Y,Y,Tot,전국(전체),False,True,5588,1111
20190501,20190530,QW,029016,D,,전체,,전체,Y,Y,West,호남권(권역),True,False,4095,33
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0202,부경축공,False,False,15168,4187
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0302,협신식품,False,False,13685,3601
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0320,도드람,False,False,16097,3443
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0323,농협부천,False,False,16627,4985
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0513,농협음성,False,False,18182,10345
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0613,관성,False,False,13410,807
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0714,익산,False,False,13691,24
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0809,농협나주,False,False,15260,924
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,0905,농협고령,False,False,17718,2153
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,1005,김해축공,False,False,15699,3773
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,1101,제주축협,False,False,15138,20
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,1201,신흥산업,False,False,13933,232
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,1301,삼성식품,False,False,10284,653
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,Center,Center,False,False,17892,11152
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,City,수도권(권역),True,False,15325,12682
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,East,영남권(권역),True,False,15934,10345
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,Tot,전국(전체),False,True,16343,35147
20190501,20190530,QW,029040,결함제외,,전체,,전체,Y,Y,West,호남권(권역),True,False,15225,948
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0202,부경축공,False,False,15498,4320
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0302,협신식품,False,False,13895,3563
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0320,도드람,False,False,16458,3370
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0323,농협부천,False,False,16790,4974
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0513,농협음성,False,False,18155,10751
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0613,관성,False,False,13895,821
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0714,익산,False,False,14518,26
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0809,농협나주,False,False,15296,969
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,0905,농협고령,False,False,17608,2306
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,1005,김해축공,False,False,15704,4136
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,1101,제주축협,False,False,15022,21
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,1201,신흥산업,False,False,13716,252
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,1301,삼성식품,False,False,10799,594
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,Center,Center,False,False,17897,11572
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,City,수도권(권역),True,False,15583,12501
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,East,영남권(권역),True,False,16029,11014
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,Tot,전국(전체),False,True,16473,36103
20190501,20190530,QW,029045,등외제외,,전체,,전체,Y,Y,West,호남권(권역),True,False,15276,995
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0202,부경축공,False,False,15129,4578
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0302,협신식품,False,False,13626,3757
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0320,도드람,False,False,16041,3559
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0323,농협부천,False,False,16584,5123
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0513,농협음성,False,False,18124,10797
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0613,관성,False,False,13299,907
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0714,익산,False,False,13276,32
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0809,농협나주,False,False,15086,996
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,0905,농협고령,False,False,17499,2343
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,1005,김해축공,False,False,15676,4158
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,1101,제주축협,False,False,15022,21
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,1201,신흥산업,False,False,13651,255
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,1301,삼성식품,False,False,10291,688
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,Center,Center,False,False,17813,11704
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,City,수도권(권역),True,False,15263,13127
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,East,영남권(권역),True,False,15846,11334
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,Tot,전국(전체),False,True,16263,37214
20190501,20190530,QW,029049,평균,,전체,,전체,Y,Y,West,호남권(권역),True,False,15035,1028
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0202,부경축공,False,False,19973,794
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0302,협신식품,False,False,20624,522
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0320,도드람,False,False,20360,707
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0323,농협부천,False,False,20606,1303
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0513,농협음성,False,False,20615,3190
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0613,관성,False,False,19251,141
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0714,익산,False,False,18458,5
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0809,농협나주,False,False,19209,196
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,0905,농협고령,False,False,20217,681
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,1005,김해축공,False,False,19754,672
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,1101,제주축협,False,False,20218,5
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,1201,신흥산업,False,False,20000,36
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,1301,삼성식품,False,False,17152,36
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,Center,Center,False,False,20564,3331
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,City,수도권(권역),True,False,20498,2568
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,East,영남권(권역),True,False,19993,2183
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,Tot,전국(전체),False,True,20365,8288
20190501,20190530,QW,1,1+,,전체,,전체,Y,Y,West,호남권(권역),True,False,19190,201
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0202,부경축공,False,False,16977,1122
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0302,협신식품,False,False,17204,571
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0320,도드람,False,False,17325,938
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0323,농협부천,False,False,17533,1170
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0513,농협음성,False,False,17694,3144
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0613,관성,False,False,16671,171
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0714,익산,False,False,13929,10
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0809,농협나주,False,False,16283,272
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,0905,농협고령,False,False,17842,644
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,1005,김해축공,False,False,16902,1099
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,1101,제주축협,False,False,16509,2
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,1201,신흥산업,False,False,15827,49
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,1301,삼성식품,False,False,13811,87
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,Center,Center,False,False,17649,3315
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,City,수도권(권역),True,False,17276,2766
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,East,영남권(권역),True,False,17140,2914
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,Tot,전국(전체),False,True,17340,9279
20190501,20190530,QW,2,1,,전체,,전체,Y,Y,West,호남권(권역),True,False,16204,282
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0202,부경축공,False,False,13135,1049
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0302,협신식품,False,False,11448,920
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0320,도드람,False,False,13053,733
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0323,농협부천,False,False,13071,1096
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0513,농협음성,False,False,13943,2118
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0613,관성,False,False,12464,211
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0714,익산,False,False,13153,2
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0809,농협나주,False,False,12339,292
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,0905,농협고령,False,False,13242,408
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,1005,김해축공,False,False,13506,1423
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,1101,제주축협,False,False,12768,9
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,1201,신흥산업,False,False,12042,106
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,1301,삼성식품,False,False,10606,181
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,Center,Center,False,False,13825,2329
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,City,수도권(권역),True,False,12367,2930
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,East,영남권(권역),True,False,13279,2986
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,Tot,전국(전체),False,True,13075,8548
20190501,20190530,QW,3,2,,전체,,전체,Y,Y,West,호남권(권역),True,False,12343,294
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0202,부경축공,False,False,8878,1054
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0302,협신식품,False,False,8734,1255
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0320,도드람,False,False,9308,602
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0323,농협부천,False,False,9151,854
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0513,농협음성,False,False,9863,807
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0613,관성,False,False,8178,253
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0714,익산,False,False,9136,6
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0809,농협나주,False,False,9562,144
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,0905,농협고령,False,False,9536,250
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,1005,김해축공,False,False,10385,680
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,1101,제주축협,False,False,11328,4
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,1201,신흥산업,False,False,10046,56
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,1301,삼성식품,False,False,8202,272
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,Center,Center,False,False,9474,1060
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,City,수도권(권역),True,False,8909,2983
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,East,영남권(권역),True,False,9526,2040
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,Tot,전국(전체),False,True,9209,6237
20190501,20190530,QW,4,3,,전체,,전체,Y,Y,West,호남권(권역),True,False,9544,150
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0202,부경축공,False,False,17367,830
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0302,협신식품,False,False,18813,328
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0320,도드람,False,False,18366,764
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0323,농협부천,False,False,18327,868
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0513,농협음성,False,False,19246,2574
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0613,관성,False,False,15704,94
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0714,익산,False,False,16015,6
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0809,농협나주,False,False,16360,196
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,0905,농협고령,False,False,18724,348
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,1005,김해축공,False,False,16582,701
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,1101,제주축협,False,False,17423,3
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,1201,신흥산업,False,False,16074,28
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,1301,삼성식품,False,False,17967,23
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,Center,Center,False,False,19127,2668
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,City,수도권(권역),True,False,18420,1983
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,East,영남권(권역),True,False,17349,1907
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,Tot,전국(전체),False,True,18348,6763
20190501,20190530,QW,A,A,,전체,,전체,Y,Y,West,호남권(권역),True,False,16350,202
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0202,부경축공,False,False,15230,2314
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0302,협신식품,False,False,13644,2086
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0320,도드람,False,False,16472,1649
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0323,농협부천,False,False,16702,2403
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0513,농협음성,False,False,18161,5025
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0613,관성,False,False,14292,444
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0714,익산,False,False,13898,13
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0809,농협나주,False,False,15120,466
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,0905,농협고령,False,False,17621,1161
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,1005,김해축공,False,False,16020,1713
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,1101,제주축협,False,False,14975,15
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,1201,신흥산업,False,False,13959,120
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,1301,삼성식품,False,False,10887,379
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,Center,Center,False,False,17894,5469
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,City,수도권(권역),True,False,15315,6517
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,East,영남권(권역),True,False,16035,5308
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,Tot,전국(전체),False,True,16336,17788
20190501,20190530,QW,B,B,,전체,,전체,Y,Y,West,호남권(권역),True,False,15088,479
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0202,부경축공,False,False,14659,1176
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0302,협신식품,False,False,13023,1149
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0320,도드람,False,False,14966,957
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0323,농협부천,False,False,16183,1703
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0513,농협음성,False,False,17337,3152
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0613,관성,False,False,12654,283
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0714,익산,False,False,14394,7
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0809,농협나주,False,False,14882,307
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,0905,농협고령,False,False,17124,797
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,1005,김해축공,False,False,15063,1722
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,1101,제주축협,False,False,13390,3
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,1201,신흥산업,False,False,12812,104
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,1301,삼성식품,False,False,9871,192
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,Center,Center,False,False,17021,3435
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,City,수도권(권역),True,False,14682,4001
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,East,영남권(권역),True,False,15374,3799
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,Tot,전국(전체),False,True,15633,11552
20190501,20190530,QW,C,C,,전체,,전체,Y,Y,West,호남권(권역),True,False,14870,314
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,0202,부경축공,False,False,22137,326
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,0302,협신식품,False,False,21719,337
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,0320,도드람,False,False,21626,423
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,0323,농협부천,False,False,21571,472
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,0513,농협음성,False,False,22073,1381
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,0613,관성,False,False,21372,40
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,0809,농협나주,False,False,20637,55
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,0905,농협고령,False,False,21865,286
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,1005,김해축공,False,False,22444,282
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,1201,신흥산업,False,False,21999,13
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,1301,삼성식품,False,False,18978,16
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,Center,Center,False,False,22055,1421
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,City,수도권(권역),True,False,21601,1248
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,East,영남권(권역),True,False,22129,907
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,Tot,전국(전체),False,True,21895,3631
20190531,20190629,QW,0,1++,,전체,,전체,Y,Y,West,호남권(권역),True,False,20637,55
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,0202,부경축공,False,False,5218,214
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,0302,협신식품,False,False,6542,132
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,0320,도드람,False,False,6238,210
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,0323,농협부천,False,False,6133,98
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,0513,농협음성,False,False,6148,52
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,0613,관성,False,False,5580,96
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,0809,농협나주,False,False,4223,141
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,0905,농협고령,False,False,4959,24
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,1005,김해축공,False,False,5778,23
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,1101,제주축협,False,False,3896,2
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,1201,신흥산업,False,False,3655,1
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,1301,삼성식품,False,False,6488,73
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,Center,Center,False,False,5790,148
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,City,수도권(권역),True,False,6333,513
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,East,영남권(권역),True,False,5229,262
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,Tot,전국(전체),False,True,5846,1066
20190531,20190629,QW,029016,D,,전체,,전체,Y,Y,West,호남권(권역),True,False,4223,141
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0202,부경축공,False,False,15891,3718
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0302,협신식품,False,False,14141,3649
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0320,도드람,False,False,16333,3318
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0323,농협부천,False,False,16498,4880
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0513,농협음성,False,False,18184,9243
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0613,관성,False,False,13060,763
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0714,익산,False,False,10500,1
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0809,농협나주,False,False,14528,1074
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,0905,농협고령,False,False,18177,1892
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,1005,김해축공,False,False,16267,3325
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,1101,제주축협,False,False,10718,27
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,1201,신흥산업,False,False,14356,210
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,1301,삼성식품,False,False,9864,468
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,Center,Center,False,False,17858,10006
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,City,수도권(권역),True,False,15493,12315
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,East,영남권(권역),True,False,16521,9145
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,Tot,전국(전체),False,True,16497,32568
20190531,20190629,QW,029040,결함제외,,전체,,전체,Y,Y,West,호남권(권역),True,False,14524,1075
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0202,부경축공,False,False,16189,3900
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0302,협신식품,False,False,14224,3645
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0320,도드람,False,False,16724,3214
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0323,농협부천,False,False,16618,4914
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0513,농협음성,False,False,18169,9609
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0613,관성,False,False,13523,773
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0714,익산,False,False,10500,1
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0809,농협나주,False,False,14939,1035
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,0905,농협고령,False,False,18037,2043
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,1005,김해축공,False,False,16276,3677
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,1101,제주축협,False,False,11659,27
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,1201,신흥산업,False,False,14188,226
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,1301,삼성식품,False,False,10346,415
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,Center,Center,False,False,17873,10382
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,City,수도권(권역),True,False,15697,12188
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,East,영남권(권역),True,False,16602,9846
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,Tot,전국(전체),False,True,16626,33479
20190531,20190629,QW,029045,등외제외,,전체,,전체,Y,Y,West,호남권(권역),True,False,14936,1036
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0202,부경축공,False,False,15820,4114
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0302,협신식품,False,False,14044,3777
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0320,도드람,False,False,16255,3424
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0323,농협부천,False,False,16477,5012
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0513,농협음성,False,False,18128,9661
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0613,관성,False,False,12885,869
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0714,익산,False,False,10500,1
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0809,농협나주,False,False,14427,1176
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,0905,농협고령,False,False,17946,2067
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,1005,김해축공,False,False,16240,3700
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,1101,제주축협,False,False,11256,29
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,1201,신흥산업,False,False,14169,227
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,1301,삼성식품,False,False,9893,488
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,Center,Center,False,False,17768,10530
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,City,수도권(권역),True,False,15430,12701
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,East,영남권(권역),True,False,16419,10108
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,Tot,전국(전체),False,True,16419,34545
20190531,20190629,QW,029049,평균,,전체,,전체,Y,Y,West,호남권(권역),True,False,14425,1177
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,0202,부경축공,False,False,20042,747
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,0302,협신식품,False,False,20158,698
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,0320,도드람,False,False,20011,714
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,0323,농협부천,False,False,20177,1285
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,0513,농협음성,False,False,20188,2841
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,0613,관성,False,False,19224,103
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,0809,농협나주,False,False,19296,136
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,0905,농협고령,False,False,20612,672
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,1005,김해축공,False,False,19646,633
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,1101,제주축협,False,False,19783,2
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,1201,신흥산업,False,False,19720,36
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,1301,삼성식품,False,False,17253,12
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,Center,Center,False,False,20158,2944
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,City,수도권(권역),True,False,20117,2709
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,East,영남권(권역),True,False,20124,2088
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,Tot,전국(전체),False,True,20122,7879
20190531,20190629,QW,1,1+,,전체,,전체,Y,Y,West,호남권(권역),True,False,19296,136
20190531,20190629,QW,2,1,,전체,,전체,Y,Y,0202,부경축공,False,False,17214,1120
20190531,20190629,QW,2,1,,전체,,전체,Y,Y,0302,협신식품,False,False,17043,532
