reg_date,product_cls_code,product_cls_name,item_name,kind_name,rank,unit,country_name,market_name,price
2019-10-10,1,소매,소,설도,1등급,100g,,,
2019-10-10,1,소매,소,안심,1++등급,100g,,,
2019-10-10,1,소매,소,안심,1+등급,100g,,,
2019-10-10,1,소매,소,안심,1등급,100g,,,
2019-10-10,1,소매,소,양지,1++등급,100g,,,
2019-10-10,1,소매,소,양지,1+등급,100g,,,
2019-10-10,1,소매,소,양지,1등급,100g,,,
2019-10-10,2,도매,소,갈비,1++등급,100g,,,
2019-10-10,2,도매,소,갈비,1+등급,100g,,,
2019-10-10,2,도매,소,갈비,1등급,100g,,,
2019-10-10,2,도매,소,등심,1++등급,100g,,,
2019-10-10,2,도매,소,등심,1+등급,100g,,,
2019-10-10,2,도매,소,등심,1등급,100g,,,
2019-10-10,2,도매,소,설도,1++등급,100g,,,
2019-10-10,2,도매,소,설도,1+등급,100g,,,
2019-10-10,2,도매,소,설도,1등급,100g,,,
2019-10-10,2,도매,소,안심,1++등급,100g,,,
2019-10-10,2,도매,소,안심,1+등급,100g,,,
2019-10-10,2,도매,소,안심,1등급,100g,,,
2019-10-10,2,도매,소,양지,1++등급,100g,,,
2019-10-10,2,도매,소,양지,1+등급,100g,,,
2019-10-10,2,도매,소,양지,1등급,100g,,,
2019-10-11,1,소매,소,갈비,1++등급,100g,,,
2019-10-11,1,소매,소,갈비,1+등급,100g,,,
2019-10-11,1,소매,소,갈비,1등급,100g,,,
2019-10-11,1,소매,소,등심,1++등급,100g,,,
2019-10-11,1,소매,소,등심,1+등급,100g,,,
2019-10-11,1,소매,소,등심,1등급,100g,,,8955.0
2019-10-11,1,소매,소,설도,1++등급,100g,,,
2019-10-11,1,소매,소,설도,1+등급,100g,,,
2019-10-11,1,소매,소,설도,1등급,100g,,,
2019-10-11,1,소매,소,안심,1++등급,100g,,,
2019-10-11,1,소매,소,안심,1+등급,100g,,,
2019-10-11,1,소매,소,안심,1등급,100g,,,
2019-10-11,1,소매,소,양지,1++등급,100g,,,
2019-10-11,1,소매,소,양지,1+등급,100g,,,
2019-10-11,1,소매,소,양지,1등급,100g,,,
2019-10-11,2,도매,소,갈비,1++등급,100g,,,
2019-10-11,2,도매,소,갈비,1+등급,100g,,,
2019-10-11,2,도매,소,갈비,1등급,100g,,,
2019-10-11,2,도매,소,등심,1++등급,100g,,,
2019-10-11,2,도매,소,등심,1+등급,100g,,,
2019-10-11,2,도매,소,등심,1등급,100g,,,8955.0
2019-10-11,2,도매,소,설도,1++등급,100g,,,
2019-10-11,2,도매,소,설도,1+등급,100g,,,
2019-10-11,2,도매,소,설도,1등급,100g,,,
2019-10-11,2,도매,소,안심,1++등급,100g,,,
2019-10-11,2,도매,소,안심,1+등급,100g,,,
2019-10-11,2,도매,소,안심,1등급,100g,,,
2019-10-11,2,도매,소,양지,1++등급,100g,,,
2019-10-11,2,도매,소,양지,1+등급,100g,,,
2019-10-11,2,도매,소,양지,1등급,100g,,,
2019-10-12,1,소매,소,갈비,1++등급,100g,,,
2019-10-12,1,소매,소,갈비,1+등급,100g,,,
2019-10-12,1,소매,소,갈비,1등급,100g,,,
2019-10-12,1,소매,소,등심,1++등급,100g,,,
2019-10-12,1,소매,소,등심,1+등급,100g,,,
2019-10-12,1,소매,소,등심,1등급,100g,,,8955.0
2019-10-12,1,소매,소,설도,1++등급,100g,,,
2019-10-12,1,소매,소,설도,1+등급,100g,,,
2019-10-12,1,소매,소,설도,1등급,100g,,,
2019-10-12,1,소매,소,안심,1++등급,100g,,,
2019-10-12,1,소매,소,안심,1+등급,100g,,,
2019-10-12,1,소매,소,안심,1등급,100g,,,
2019-10-12,1,소매,소,양지,1++등급,100g,,,
2019-10-12,1,소매,소,양지,1+등급,100g,,,
2019-10-12,1,소매,소,양지,1등급,100g,,,
2019-10-12,2,도매,소,갈비,1++등급,100g,,,
2019-10-12,2,도매,소,갈비,1+등급,100g,,,
2019-10-12,2,도매,소,갈비,1등급,100g,,,
2019-10-12,2,도매,소,등심,1++등급,100g,,,
2019-10-12,2,도매,소,등심,1+등급,100g,,,
2019-10-12,2,도매,소,등심,1등급,100g,,,8955.0
2019-10-12,2,도매,소,설도,1++등급,100g,,,
2019-10-12,2,도매,소,설도,1+등급,100g,,,
2019-10-12,2,도매,소,설도,1등급,100g,,,
2019-10-12,2,도매,소,안심,1++등급,100g,,,
2019-10-12,2,도매,소,안심,1+등급,100g,,,
2019-10-12,2,도매,소,안심,1등급,100g,,,
2019-10-12,2,도매,소,양지,1++등급,100g,,,
2019-10-12,2,도매,소,양지,1+등급,100g,,,
2019-10-12,2,도매,소,양지,1등급,100g,,,
2019-10-13,1,소매,소,갈비,1++등급,100g,,,
2019-10-13,1,소매,소,갈비,1+등급,100g,,,
2019-10-13,1,소매,소,갈비,1등급,100g,,,
2019-10-13,1,소매,소,등심,1++등급,100g,,,
2019-10-13,1,소매,소,등심,1+등급,100g,,,
2019-10-13,1,소매,소,등심,1등급,100g,,,
2019-10-13,1,소매,소,설도,1++등급,100g,,,
2019-10-13,1,소매,소,설도,1+등급,100g,,,
2019-10-13,1,소매,소,설도,1등급,100g,,,
2019-10-13,1,소매,소,안심,1++등급,100g,,,
2019-10-13,1,소매,소,안심,1+등급,100g,,,
2019-10-13,1,소매,소,안심,1등급,100g,,,
2019-10-13,1,소매,소,양지,1++등급,100g,,,
2019-10-13,1,소매,소,양지,1+등급,100g,,,
2019-10-13,1,소매,소,양지,1등급,100g,,,
2019-10-13,2,도매,소,갈비,1++등급,100g,,,
2019-10-13,2,도매,소,갈비,1+등급,100g,,,
2019-10-13,2,도매,소,갈비,1등급,100g,,,
2019-10-13,2,도매,소,등심,1++등급,100g,,,
2019-10-13,2,도매,소,등심,1+등급,100g,,,
2019-10-13,2,도매,소,등심,1등급,100g,,,
2019-10-13,2,도매,소,설도,1++등급,100g,,,
2019-10-13,2,도매,소,설도,1+등급,100g,,,
2019-10-13,2,도매,소,설도,1등급,100g,,,
2019-10-13,2,도매,소,안심,1++등급,100g,,,
2019-10-13,2,도매,소,안심,1+등급,100g,,,
2019-10-13,2,도매,소,안심,1등급,100g,,,
2019-10-13,2,도매,소,양지,1++등급,100g,,,
2019-10-13,2,도매,소,양지,1+등급,100g,,,
2019-10-13,2,도매,소,양지,1등급,100g,,,
2019-10-14,1,소매,소,갈비,1++등급,100g,,,
2019-10-14,1,소매,소,갈비,1+등급,100g,,,
2019-10-14,1,소매,소,갈비,1등급,100g,,,
2019-10-14,1,소매,소,등심,1++등급,100g,,,
2019-10-14,1,소매,소,등심,1+등급,100g,,,
2019-10-14,1,소매,소,등심,1등급,100g,,,
2019-10-14,1,소매,소,설도,1++등급,100g,,,
2019-10-14,1,소매,소,설도,1+등급,100g,,,
2019-10-14,1,소매,소,설도,1등급,100g,,,
2019-10-14,1,소매,소,안심,1++등급,100g,,,
2019-10-14,1,소매,소,안심,1+등급,100g,,,
2019-10-14,1,소매,소,안심,1등급,100g,,,
2019-10-14,1,소매,소,양지,1++등급,100g,,,
2019-10-14,1,소매,소,양지,1+등급,100g,,,
2019-10-14,1,소매,소,양지,1등급,100g,,,
2019-10-14,2,도매,소,갈비,1++등급,100g,,,
2019-10-14,2,도매,소,갈비,1+등급,100g,,,
2019-10-14,2,도매,소,갈비,1등급,100g,,,
2019-10-14,2,도매,소,등심,1++등급,100g,,,
2019-10-14,2,도매,소,등심,1+등급,100g,,,
2019-10-14,2,도매,소,등심,1등급,100g,,,
2019-10-14,2,도매,소,설도,1++등급,100g,,,
2019-10-14,2,도매,소,설도,1+등급,100g,,,
2019-10-14,2,도매,소,설도,1등급,100g,,,
2019-10-14,2,도매,소,안심,1++등급,100g,,,
2019-10-14,2,도매,소,안심,1+등급,100g,,,
2019-10-14,2,도매,소,안심,1등급,100g,,,
2019-10-14,2,도매,소,양지,1++등급,100g,,,
2019-10-14,2,도매,소,양지,1+등급,100g,,,
2019-10-14,2,도매,소,양지,1등급,100g,,,
2019-10-15,1,소매,소,갈비,1++등급,100g,,,
2019-10-15,1,소매,소,갈비,1+등급,100g,,,
2019-10-15,1,소매,소,갈비,1등급,100g,,,
2019-10-15,1,소매,소,등심,1++등급,100g,,,
2019-10-15,1,소매,소,등심,1+등급,100g,,,
2019-10-15,1,소매,소,등심,1등급,100g,,,9040.0
2019-10-15,1,소매,소,설도,1++등급,100g,,,
2019-10-15,1,소매,소,설도,1+등급,100g,,,
2019-10-15,1,소매,소,설도,1등급,100g,,,
2019-10-15,1,소매,소,안심,1++등급,100g,,,
2019-10-15,1,소매,소,안심,1+등급,100g,,,
2019-10-15,1,소매,소,안심,1등급,100g,,,
2019-10-15,1,소매,소,양지,1++등급,100g,,,
2019-10-15,1,소매,소,양지,1+등급,100g,,,
2019-10-15,1,소매,소,양지,1등급,100g,,,
2019-10-15,2,도매,소,갈비,1++등급,100g,,,
2019-10-15,2,도매,소,갈비,1+등급,100g,,,
2019-10-15,2,도매,소,갈비,1등급,100g,,,
2019-10-15,2,도매,소,등심,1++등급,100g,,,
2019-10-15,2,도매,소,등심,1+등급,100g,,,
2019-10-15,2,도매,소,등심,1등급,100g,,,9040.0
2019-10-15,2,도매,소,설도,1++등급,100g,,,
2019-10-15,2,도매,소,설도,1+등급,100g,,,
2019-10-15,2,도매,소,설도,1등급,100g,,,
2019-10-15,2,도매,소,안심,1++등급,100g,,,
2019-10-15,2,도매,소,안심,1+등급,100g,,,
2019-10-15,2,도매,소,안심,1등급,100g,,,
2019-10-15,2,도매,소,양지,1++등급,100g,,,
2019-10-15,2,도매,소,양지,1+등급,100g,,,
2019-10-15,2,도매,소,양지,1등급,100g,,,
2019-10-16,1,소매,소,갈비,1++등급,100g,,,
2019-10-16,1,소매,소,갈비,1+등급,100g,,,
2019-10-16,1,소매,소,갈비,1등급,100g,,,
2019-10-16,1,소매,소,등심,1++등급,100g,,,
2019-10-16,1,소매,소,등심,1+등급,100g,,,
2019-10-16,1,소매,소,등심,1등급,100g,,,9054.0
2019-10-16,1,소매,소,설도,1++등급,100g,,,
2019-10-16,1,소매,소,설도,1+등급,100g,,,
2019-10-16,1,소매,소,설도,1등급,100g,,,
2019-10-16,1,소매,소,안심,1++등급,100g,,,
2019-10-16,1,소매,소,안심,1+등급,100g,,,
2019-10-16,1,소매,소,안심,1등급,100g,,,
2019-10-16,1,소매,소,양지,1++등급,100g,,,
2019-10-16,1,소매,소,양지,1+등급,100g,,,
2019-10-16,1,소매,소,양지,1등급,100g,,,
2019-10-16,2,도매,소,갈비,1++등급,100g,,,
2019-10-16,2,도매,소,갈비,1+등급,100g,,,
2019-10-16,2,도매,소,갈비,1등급,100g,,,
2019-10-16,2,도매,소,등심,1++등급,100g,,,
2019-10-16,2,도매,소,등심,1+등급,100g,,,
2019-10-16,2,도매,소,등심,1등급,100g,,,9054.0
2019-10-16,2,도매,소,설도,1++등급,100g,,,
2019-10-16,2,도매,소,설도,1+등급,100g,,,
2019-10-16,2,도매,소,설도,1등급,100g,,,
2019-10-16,2,도매,소,안심,1++등급,100g,,,
2019-10-16,2,도매,소,안심,1+등급,100g,,,
2019-10-16,2,도매,소,안심,1등급,100g,,,
2019-10-16,2,도매,소,양지,1++등급,100g,,,
2019-10-16,2,도매,소,양지,1+등급,100g,,,
2019-10-16,2,도매,소,양지,1등급,100g,,,
2019-10-17,1,소매,소,갈비,1++등급,100g,,,
2019-10-17,1,소매,소,갈비,1+등급,100g,,,
2019-10-17,1,소매,소,갈비,1등급,100g,,,
2019-10-17,1,소매,소,등심,1++등급,100g,,,
2019-10-17,1,소매,소,등심,1+등급,100g,,,
2019-10-17,1,소매,소,등심,1등급,100g,,,8920.0
2019-10-17,1,소매,소,설도,1++등급,100g,,,
2019-10-17,1,소매,소,설도,1+등급,100g,,,
2019-10-17,1,소매,소,설도,1등급,100g,,,
2019-10-17,1,소매,소,안심,1++등급,100g,,,
2019-10-17,1,소매,소,안심,1+등급,100g,,,
2019-10-17,1,소매,소,안심,1등급,100g,,,
2019-10-17,1,소매,소,양지,1++등급,100g,,,
2019-10-17,1,소매,소,양지,1+등급,100g,,,
2019-10-17,1,소매,소,양지,1등급,100g,,,
2019-10-17,2,도매,소,갈비,1++등급,100g,,,
2019-10-17,2,도매,소,갈비,1+등급,100g,,,
2019-10-17,2,도매,소,갈비,1등급,100g,,,
2019-10-17,2,도매,소,등심,1++등급,100g,,,
2019-10-17,2,도매,소,등심,1+등급,100g,,,
2019-10-17,2,도매,소,등심,1등급,100g,,,8920.0
2019-10-17,2,도매,소,설도,1++등급,100g,,,
2019-10-17,2,도매,소,설도,1+등급,100g,,,
2019-10-17,2,도매,소,설도,1등급,100g,,,
2019-10-17,2,도매,소,안심,1++등급,100g,,,
2019-10-17,2,도매,소,안심,1+등급,100g,,,
2019-10-17,2,도매,소,안심,1등급,100g,,,
2019-10-17,2,도매,소,양지,1++등급,100g,,,
2019-10-17,2,도매,소,양지,1+등급,100g,,,
2019-10-17,2,도매,소,양지,1등급,100g,,,
2019-10-18,1,소매,소,갈비,1++등급,100g,,,
2019-10-18,1,소매,소,갈비,1+등급,100g,,,
2019-10-18,1,소매,소,갈비,1등급,100g,,,
2019-10-18,1,소매,소,등심,1++등급,100g,,,
2019-10-18,1,소매,소,등심,1+등급,100g,,,
2019-10-18,1,소매,소,등심,1등급,100g,,,8764.0
2019-10-18,1,소매,소,설도,1++등급,100g,,,
2019-10-18,1,소매,소,설도,1+등급,100g,,,
2019-10-18,1,소매,소,설도,1등급,100g,,,
2019-10-18,1,소매,소,안심,1++등급,100g,,,
2019-10-18,1,소매,소,안심,1+등급,100g,,,
2019-10-18,1,소매,소,안심,1등급,100g,,,
2019-10-18,1,소매,소,양지,1++등급,100g,,,
2019-10-18,1,소매,소,양지,1+등급,100g,,,
2019-10-18,1,소매,소,양지,1등급,100g,,,
2019-10-18,2,도매,소,갈비,1++등급,100g,,,
2019-10-18,2,도매,소,갈비,1+등급,100g,,,
2019-10-18,2,도매,소,갈비,1등급,100g,,,
2019-10-18,2,도매,소,등심,1++등급,100g,,,
2019-10-18,2,도매,소,등심,1+등급,100g,,,
2019-10-18,2,도매,소,등심,1등급,100g,,,8764.0
2019-10-18,2,도매,소,설도,1++등급,100g,,,
2019-10-18,2,도매,소,설도,1+등급,100g,,,
2019-10-18,2,도매,소,설도,1등급,100g,,,
2019-10-18,2,도매,소,안심,1++등급,100g,,,
2019-10-18,2,도매,소,안심,1+등급,100g,,,
2019-10-18,2,도매,소,안심,1등급,100g,,,
2019-10-18,2,도매,소,양지,1++등급,100g,,,
2019-10-18,2,도매,소,양지,1+등급,100g,,,
2019-10-18,2,도매,소,양지,1등급,100g,,,
2019-10-19,1,소매,소,갈비,1++등급,100g,,,
2019-10-19,1,소매,소,갈비,1+등급,100g,,,
2019-10-19,1,소매,소,갈비,1등급,100g,,,
2019-10-19,1,소매,소,등심,1++등급,100g,,,
2019-10-19,1,소매,소,등심,1+등급,100g,,,
2019-10-19,1,소매,소,등심,1등급,100g,,,8788.0
2019-10-19,1,소매,소,설도,1++등급,100g,,,
2019-10-19,1,소매,소,설도,1+등급,100g,,,
2019-10-19,1,소매,소,설도,1등급,100g,,,
2019-10-19,1,소매,소,안심,1++등급,100g,,,
2019-10-19,1,소매,소,안심,1+등급,100g,,,
2019-10-19,1,소매,소,안심,1등급,100g,,,
2019-10-19,1,소매,소,양지,1++등급,100g,,,
2019-10-19,1,소매,소,양지,1+등급,100g,,,
2019-10-19,1,소매,소,양지,1등급,100g,,,
2019-10-19,2,도매,소,갈비,1++등급,100g,,,
2019-10-19,2,도매,소,갈비,1+등급,100g,,,
2019-10-19,2,도매,소,갈비,1등급,100g,,,
2019-10-19,2,도매,소,등심,1++등급,100g,,,
2019-10-19,2,도매,소,등심,1+등급,100g,,,
2019-10-19,2,도매,소,등심,1등급,100g,,,8788.0
2019-10-19,2,도매,소,설도,1++등급,100g,,,
2019-10-19,2,도매,소,설도,1+등급,100g,,,
2019-10-19,2,도매,소,설도,1등급,100g,,,
2019-10-19,2,도매,소,안심,1++등급,100g,,,
2019-10-19,2,도매,소,안심,1+등급,100g,,,
2019-10-19,2,도매,소,안심,1등급,100g,,,
2019-10-19,2,도매,소,양지,1++등급,100g,,,
2019-10-19,2,도매,소,양지,1+등급,100g,,,
2019-10-19,2,도매,소,양지,1등급,100g,,,
2019-10-20,1,소매,소,갈비,1++등급,100g,,,
2019-10-20,1,소매,소,갈비,1+등급,100g,,,
2019-10-20,1,소매,소,갈비,1등급,100g,,,
2019-10-20,1,소매,소,등심,1++등급,100g,,,
2019-10-20,1,소매,소,등심,1+등급,100g,,,
2019-10-20,1,소매,소,등심,1등급,100g,,,
2019-10-20,1,소매,소,설도,1++등급,100g,,,
2019-10-20,1,소매,소,설도,1+등급,100g,,,
2019-10-20,1,소매,소,설도,1등급,100g,,,
2019-10-20,1,소매,소,안심,1++등급,100g,,,
2019-10-20,1,소매,소,안심,1+등급,100g,,,
2019-10-20,1,소매,소,안심,1등급,100g,,,
2019-10-20,1,소매,소,양지,1++등급,100g,,,
2019-10-20,1,소매,소,양지,1+등급,100g,,,
2019-10-20,1,소매,소,양지,1등급,100g,,,
2019-10-20,2,도매,소,갈비,1++등급,100g,,,
2019-10-20,2,도매,소,갈비,1+등급,100g,,,
2019-10-20,2,도매,소,갈비,1등급,100g,,,
2019-10-20,2,도매,소,등심,1++등급,100g,,,
2019-10-20,2,도매,소,등심,1+등급,100g,,,
2019-10-20,2,도매,소,등심,1등급,100g,,,
2019-10-20,2,도매,소,설도,1++등급,100g,,,
2019-10-20,2,도매,소,설도,1+등급,100g,,,
2019-10-20,2,도매,소,설도,1등급,100g,,,
2019-10-20,2,도매,소,안심,1++등급,100g,,,
2019-10-20,2,도매,소,안심,1+등급,100g,,,
2019-10-20,2,도매,소,안심,1등급,100g,,,
2019-10-20,2,도매,소,양지,1++등급,100g,,,
2019-10-20,2,도매,소,양지,1+등급,100g,,,
2019-10-20,2,도매,소,양지,1등급,100g,,,
2019-10-21,1,소매,소,갈비,1++등급,100g,,,
2019-10-21,1,소매,소,갈비,1+등급,100g,,,
2019-10-21,1,소매,소,갈비,1등급,100g,,,
2019-10-21,1,소매,소,등심,1++등급,100g,,,
2019-10-21,1,소매,소,등심,1+등급,100g,,,
2019-10-21,1,소매,소,등심,1등급,100g,,,
2019-10-21,1,소매,소,설도,1++등급,100g,,,
2019-10-21,1,소매,소,설도,1+등급,100g,,,
2019-10-21,1,소매,소,설도,1등급,100g,,,
2019-10-21,1,소매,소,안심,1++등급,100g,,,
2019-10-21,1,소매,소,안심,1+등급,100g,,,
2019-10-21,1,소매,소,안심,1등급,100g,,,
2019-10-21,1,소매,소,양지,1++등급,100g,,,
2019-10-21,1,소매,소,양지,1+등급,100g,,,
2019-10-21,1,소매,소,양지,1등급,100g,,,
2019-10-21,2,도매,소,갈비,1++등급,100g,,,
2019-10-21,2,도매,소,갈비,1+등급,100g,,,
2019-10-21,2,도매,소,갈비,1등급,100g,,,
2019-10-21,2,도매,소,등심,1++등급,100g,,,
2019-10-21,2,도매,소,등심,1+등급,100g,,,
2019-10-21,2,도매,소,등심,1등급,100g,,,
2019-10-21,2,도매,소,설도,1++등급,100g,,,
2019-10-21,2,도매,소,설도,1+등급,100g,,,
2019-10-21,2,도매,소,설도,1등급,100g,,,
2019-10-21,2,도매,소,안심,1++등급,100g,,,
2019-10-21,2,도매,소,안심,1+등급,100g,,,
2019-10-21,2,도매,소,안심,1등급,100g,,,
2019-10-21,2,도매,소,양지,1++등급,100g,,,
2019-10-21,2,도매,소,양지,1+등급,100g,,,
2019-10-21,2,도매,소,양지,1등급,100g,,,
2019-10-22,1,소매,소,갈비,1++등급,100g,,,
2019-10-22,1,소매,소,갈비,1+등급,100g,,,
2019-10-22,1,소매,소,갈비,1등급,100g,,,
2019-10-22,1,소매,소,등심,1++등급,100g,,,
2019-10-22,1,소매,소,등심,1+등급,100g,,,
2019-10-22,1,소매,소,등심,1등급,100g,,,9003.0
2019-10-22,1,소매,소,설도,1++등급,100g,,,
2019-10-22,1,소매,소,설도,1+등급,100g,,,
2019-10-22,1,소매,소,설도,1등급,100g,,,
2019-10-22,1,소매,소,안심,1++등급,100g,,,
2019-10-22,1,소매,소,안심,1+등급,100g,,,
2019-10-22,1,소매,소,안심,1등급,100g,,,
2019-10-22,1,소매,소,양지,1++등급,100g,,,
2019-10-22,1,소매,소,양지,1+등급,100g,,,
2019-10-22,1,소매,소,양지,1등급,100g,,,
2019-10-22,2,도매,소,갈비,1++등급,100g,,,
2019-10-22,2,도매,소,갈비,1+등급,100g,,,
2019-10-22,2,도매,소,갈비,1등급,100g,,,
2019-10-22,2,도매,소,등심,1++등급,100g,,,
2019-10-22,2,도매,소,등심,1+등급,100g,,,
2019-10-22,2,도매,소,등심,1등급,100g,,,9003.0
2019-10-22,2,도매,소,설도,1++등급,100g,,,
2019-10-22,2,도매,소,설도,1+등급,100g,,,
2019-10-22,2,도매,소,설도,1등급,100g,,,
2019-10-22,2,도매,소,안심,1++등급,100g,,,
2019-10-22,2,도매,소,안심,1+등급,100g,,,
2019-10-22,2,도매,소,안심,1등급,100g,,,
2019-10-22,2,도매,소,양지,1++등급,100g,,,
2019-10-22,2,도매,소,양지,1+등급,100g,,,
2019-10-22,2,도매,소,양지,1등급,100g,,,
2019-10-23,1,소매,소,갈비,1++등급,100g,,,
2019-10-23,1,소매,소,갈비,1+등급,100g,,,
2019-10-23,1,소매,소,갈비,1등급,100g,,,
2019-10-23,1,소매,소,등심,1++등급,100g,,,
2019-10-23,1,소매,소,등심,1+등급,100g,,,
2019-10-23,1,소매,소,등심,1등급,100g,,,8978.0
2019-10-23,1,소매,소,설도,1++등급,100g,,,
2019-10-23,1,소매,소,설도,1+등급,100g,,,
2019-10-23,1,소매,소,설도,1등급,100g,,,
2019-10-23,1,소매,소,안심,1++등급,100g,,,
2019-10-23,1,소매,소,안심,1+등급,100g,,,
2019-10-23,1,소매,소,안심,1등급,100g,,,
2019-10-23,1,소매,소,양지,1++등급,100g,,,
2019-10-23,1,소매,소,양지,1+등급,100g,,,
2019-10-23,1,소매,소,양지,1등급,100g,,,
2019-10-23,2,도매,소,갈비,1++등급,100g,,,
2019-10-23,2,도매,소,갈비,1+등급,100g,,,
2019-10-23,2,도매,소,갈비,1등급,100g,,,
2019-10-23,2,도매,소,등심,1++등급,100g,,,
2019-10-23,2,도매,소,등심,1+등급,100g,,,
2019-10-23,2,도매,소,등심,1등급,100g,,,8978.0
2019-10-23,2,도매,소,설도,1++등급,100g,,,
2019-10-23,2,도매,소,설도,1+등급,100g,,,
2019-10-23,2,도매,소,설도,1등급,100g,,,
2019-10-23,2,도매,소,안심,1++등급,100g,,,
2019-10-23,2,도매,소,안심,1+등급,100g,,,
2019-10-23,2,도매,소,안심,1등급,100g,,,
2019-10-23,2,도매,소,양지,1++등급,100g,,,
2019-10-23,2,도매,소,양지,1+등급,100g,,,
2019-10-23,2,도매,소,양지,1등급,100g,,,
2019-10-24,1,소매,소,갈비,1++등급,100g,,,
2019-10-24,1,소매,소,갈비,1+등급,100g,,,
2019-10-24,1,소매,소,갈비,1등급,100g,,,
2019-10-24,1,소매,소,등심,1++등급,100g,,,
2019-10-24,1,소매,소,등심,1+등급,100g,,,
2019-10-24,1,소매,소,등심,1등급,100g,,,9013.0
2019-10-24,1,소매,소,설도,1++등급,100g,,,
2019-10-24,1,소매,소,설도,1+등급,100g,,,
2019-10-24,1,소매,소,설도,1등급,100g,,,
2019-10-24,1,소매,소,안심,1++등급,100g,,,
2019-10-24,1,소매,소,안심,1+등급,100g,,,
2019-10-24,1,소매,소,안심,1등급,100g,,,
2019-10-24,1,소매,소,양지,1++등급,100g,,,
2019-10-24,1,소매,소,양지,1+등급,100g,,,
2019-10-24,1,소매,소,양지,1등급,100g,,,
2019-10-24,2,도매,소,갈비,1++등급,100g,,,
2019-10-24,2,도매,소,갈비,1+등급,100g,,,
2019-10-24,2,도매,소,갈비,1등급,100g,,,
2019-10-24,2,도매,소,등심,1++등급,100g,,,
2019-10-24,2,도매,소,등심,1+등급,100g,,,
2019-10-24,2,도매,소,등심,1등급,100g,,,9013.0
2019-10-24,2,도매,소,설도,1++등급,100g,,,
2019-10-24,2,도매,소,설도,1+등급,100g,,,
2019-10-24,2,도매,소,설도,1등급,100g,,,
2019-10-24,2,도매,소,안심,1++등급,100g,,,
2019-10-24,2,도매,소,안심,1+등급,100g,,,
2019-10-24,2,도매,소,안심,1등급,100g,,,
2019-10-24,2,도매,소,양지,1++등급,100g,,,
2019-10-24,2,도매,소,양지,1+등급,100g,,,
2019-10-24,2,도매,소,양지,1등급,100g,,,
2019-10-25,1,소매,소,갈비,1++등급,100g,,,
2019-10-25,1,소매,소,갈비,1+등급,100g,,,
2019-10-25,1,소매,소,갈비,1등급,100g,,,
2019-10-25,1,소매,소,등심,1++등급,100g,,,
2019-10-25,1,소매,소,등심,1+등급,100g,,,
2019-10-25,1,소매,소,등심,1등급,100g,,,9033.0
2019-10-25,1,소매,소,설도,1++등급,100g,,,
2019-10-25,1,소매,소,설도,1+등급,100g,,,
2019-10-25,1,소매,소,설도,1등급,100g,,,
2019-10-25,1,소매,소,안심,1++등급,100g,,,
2019-10-25,1,소매,소,안심,1+등급,100g,,,
2019-10-25,1,소매,소,안심,1등급,100g,,,
2019-10-25,1,소매,소,양지,1++등급,100g,,,
2019-10-25,1,소매,소,양지,1+등급,100g,,,
2019-10-25,1,소매,소,양지,1등급,100g,,,
2019-10-25,2,도매,소,갈비,1++등급,100g,,,
2019-10-25,2,도매,소,갈비,1+등급,100g,,,
2019-10-25,2,도매,소,갈비,1등급,100g,,,
2019-10-25,2,도매,소,등심,1++등급,100g,,,
2019-10-25,2,도매,소,등심,1+등급,100g,,,
2019-10-25,2,도매,소,등심,1등급,100g,,,9033.0
2019-10-25,2,도매,소,설도,1++등급,100g,,,
2019-10-25,2,도매,소,설도,1+등급,100g,,,
2019-10-25,2,도매,소,설도,1등급,100g,,,
2019-10-25,2,도매,소,안심,1++등급,100g,,,
2019-10-25,2,도매,소,안심,1+등급,100g,,,
2019-10-25,2,도매,소,안심,1등급,100g,,,
2019-10-25,2,도매,소,양지,1++등급,100g,,,
2019-10-25,2,도매,소,양지,1+등급,100g,,,
2019-10-25,2,도매,소,양지,1등급,100g,,,
2019-10-26,1,소매,소,갈비,1++등급,100g,,,
2019-10-26,1,소매,소,갈비,1+등급,100g,,,
2019-10-26,1,소매,소,갈비,1등급,100g,,,
2019-10-26,1,소매,소,등심,1++등급,100g,,,
2019-10-26,1,소매,소,등심,1+등급,100g,,,
2019-10-26,1,소매,소,등심,1등급,100g,,,9094.0
2019-10-26,1,소매,소,설도,1++등급,100g,,,
2019-10-26,1,소매,소,설도,1+등급,100g,,,
2019-10-26,1,소매,소,설도,1등급,100g,,,
2019-10-26,1,소매,소,안심,1++등급,100g,,,
2019-10-26,1,소매,소,안심,1+등급,100g,,,
2019-10-26,1,소매,소,안심,1등급,100g,,,
2019-10-26,1,소매,소,양지,1++등급,100g,,,
2019-10-26,1,소매,소,양지,1+등급,100g,,,
2019-10-26,1,소매,소,양지,1등급,100g,,,
2019-10-26,2,도매,소,갈비,1++등급,100g,,,
2019-10-26,2,도매,소,갈비,1+등급,100g,,,
2019-10-26,2,도매,소,갈비,1등급,100g,,,
2019-10-26,2,도매,소,등심,1++등급,100g,,,
2019-10-26,2,도매,소,등심,1+등급,100g,,,
2019-10-26,2,도매,소,등심,1등급,100g,,,9094.0
2019-10-26,2,도매,소,설도,1++등급,100g,,,
2019-10-26,2,도매,소,설도,1+등급,100g,,,
2019-10-26,2,도매,소,설도,1등급,100g,,,
2019-10-26,2,도매,소,안심,1++등급,100g,,,
